Date,Open,High,Low,Close,Volume,Adj Close
13/10/1986,1599.400024,1612.300049,1597.400024,1612.300049,0,1612.300049
10/10/1986,1605.300049,1605.300049,1595.5,1599.400024,0,1599.400024
09/10/1986,1591,1612.199951,1591,1608.599976,0,1608.599976
08/10/1986,1589.599976,1589.599976,1581.599976,1587.800049,0,1587.800049
07/10/1986,1579.099976,1596.900024,1579.099976,1592.300049,0,1592.300049
06/10/1986,1563.199951,1578.900024,1563.199951,1578.900024,0,1578.900024
03/10/1986,1566.900024,1566.900024,1559,1560.800049,0,1560.800049
02/10/1986,1578.300049,1579.199951,1568.5,1573.099976,0,1573.099976
01/10/1986,1560.900024,1578.300049,1560.900024,1578.300049,0,1578.300049
30/09/1986,1541.800049,1561.900024,1541.800049,1555.800049,0,1555.800049
29/09/1986,1562.800049,1562.800049,1539.199951,1539.199951,0,1539.199951
26/09/1986,1568.599976,1568.599976,1552.699951,1568.599976,0,1568.599976
25/09/1986,1601.699951,1601.699951,1575.900024,1575.900024,0,1575.900024
24/09/1986,1608.5,1608.5,1603.400024,1603.400024,0,1603.400024
23/09/1986,1617.099976,1626.199951,1610,1610,0,1610
22/09/1986,1602.199951,1617.099976,1602.199951,1617.099976,0,1617.099976
19/09/1986,1602.300049,1602.300049,1595.699951,1600.400024,0,1600.400024
18/09/1986,1611.800049,1624.900024,1611.800049,1614.199951,0,1614.199951
17/09/1986,1597.900024,1612.099976,1597.900024,1610.400024,0,1610.400024
16/09/1986,1625.5,1625.5,1591.400024,1596.699951,0,1596.699951
15/09/1986,1611.599976,1630.400024,1611.599976,1628.300049,0,1628.300049
12/09/1986,1624.300049,1624.300049,1592.5,1608.599976,0,1608.599976
11/09/1986,1662.400024,1662.400024,1636.5,1636.5,0,1636.5
10/09/1986,1673.400024,1680.199951,1662.800049,1663.5,0,1663.5
09/09/1986,1666.599976,1676.199951,1660.800049,1673.400024,0,1673.400024
08/09/1986,1680.900024,1680.900024,1666.300049,1666.599976,0,1666.599976
05/09/1986,1683.400024,1694.300049,1683.400024,1684.800049,0,1684.800049
04/09/1986,1675.599976,1682.199951,1675.599976,1680.300049,0,1680.300049
03/09/1986,1667.800049,1671.300049,1661.099976,1670.699951,0,1670.699951
02/09/1986,1672.800049,1677.900024,1663.599976,1667.800049,0,1667.800049
01/09/1986,1661.199951,1675.099976,1654.599976,1672.800049,0,1672.800049
29/08/1986,1637.300049,1662,1637.300049,1661.199951,0,1661.199951
28/08/1986,1631.800049,1637.599976,1631.800049,1636.800049,0,1636.800049
27/08/1986,1621.900024,1629.800049,1621.900024,1629.800049,0,1629.800049
26/08/1986,1607.099976,1616.199951,1606.400024,1616.199951,0,1616.199951
25/08/1986,1607.099976,1607.099976,1607.099976,1607.099976,0,1607.099976
22/08/1986,1606.800049,1607.099976,1598.400024,1607.099976,0,1607.099976
21/08/1986,1606.800049,1619,1606.800049,1606.800049,0,1606.800049
20/08/1986,1604.400024,1604.599976,1595,1604.599976,0,1604.599976
19/08/1986,1609,1610.199951,1603.199951,1604.400024,0,1604.400024
18/08/1986,1604.599976,1609.900024,1604.599976,1609,0,1609
15/08/1986,1588.400024,1602.400024,1588.400024,1601.900024,0,1601.900024
14/08/1986,1581,1588.300049,1574.099976,1588.199951,0,1588.199951
13/08/1986,1566.699951,1581,1566.699951,1581,0,1581
12/08/1986,1554.199951,1559.400024,1554.199951,1558.199951,0,1558.199951
11/08/1986,1526.699951,1542.800049,1519.800049,1542.800049,0,1542.800049
08/08/1986,1529.900024,1534.5,1519.699951,1526.699951,0,1526.699951
07/08/1986,1537.400024,1537.400024,1519.199951,1529.900024,0,1529.900024
06/08/1986,1557.400024,1557.400024,1539.199951,1540.400024,0,1540.400024
05/08/1986,1555.599976,1564.5,1555.599976,1561.599976,0,1561.599976
04/08/1986,1561.800049,1563.900024,1545.400024,1545.400024,0,1545.400024
01/08/1986,1558.099976,1561.800049,1554.900024,1561.800049,0,1561.800049
31/07/1986,1566.300049,1567.199951,1548.300049,1558.099976,0,1558.099976
30/07/1986,1558.699951,1570.800049,1558.699951,1566.300049,0,1566.300049
29/07/1986,1549.400024,1556.400024,1536.800049,1556.400024,0,1556.400024
28/07/1986,1545.800049,1549.400024,1543.5,1549.400024,0,1549.400024
25/07/1986,1547.699951,1547.800049,1539.800049,1545.800049,0,1545.800049
24/07/1986,1568.599976,1568.599976,1547.699951,1547.699951,0,1547.699951
23/07/1986,1566.099976,1574,1566.099976,1572.300049,0,1572.300049
22/07/1986,1560.199951,1566.300049,1556.699951,1559.199951,0,1559.199951
21/07/1986,1576.900024,1576.900024,1559,1560.199951,0,1560.199951
18/07/1986,1608,1608,1584.400024,1584.400024,0,1584.400024
17/07/1986,1600,1609.400024,1600,1609.300049,0,1609.300049
16/07/1986,1593,1597.5,1588.5,1597.300049,0,1597.300049
15/07/1986,1595.400024,1595.400024,1585.400024,1593,0,1593
14/07/1986,1621.900024,1621.900024,1597.300049,1597.300049,0,1597.300049
11/07/1986,1626.699951,1628.199951,1623.900024,1626.400024,0,1626.400024
10/07/1986,1621.400024,1632,1621.400024,1626.699951,0,1626.699951
09/07/1986,1600.800049,1614.900024,1600.800049,1614.599976,0,1614.599976
08/07/1986,1615.199951,1615.199951,1597.5,1599,0,1599
07/07/1986,1645.699951,1645.699951,1631,1631,0,1631
04/07/1986,1653.900024,1653.900024,1647.800049,1649.400024,0,1649.400024
03/07/1986,1656.699951,1660.300049,1653.699951,1656.199951,0,1656.199951
02/07/1986,1660.800049,1661.900024,1656.199951,1656.699951,0,1656.699951
01/07/1986,1652.5,1663.599976,1652.5,1660.800049,0,1660.800049
30/06/1986,1639.099976,1649.800049,1637.199951,1649.800049,0,1649.800049
27/06/1986,1637.5,1639.099976,1635.5,1639.099976,0,1639.099976
26/06/1986,1630.199951,1637.900024,1630.199951,1637.5,0,1637.5
25/06/1986,1629,1633.400024,1629,1629.400024,0,1629.400024
24/06/1986,1622.800049,1625.099976,1620.099976,1624.900024,0,1624.900024
23/06/1986,1637.199951,1640.300049,1622.599976,1622.800049,0,1622.800049
20/06/1986,1629.599976,1637.300049,1629.5,1637.199951,0,1637.199951
19/06/1986,1626.699951,1631.300049,1626.699951,1629.599976,0,1629.599976
18/06/1986,1606.300049,1619.300049,1606.300049,1619,0,1619
17/06/1986,1595,1605.699951,1595,1605.300049,0,1605.300049
16/06/1986,1586.900024,1595.400024,1586.900024,1593.599976,0,1593.599976
13/06/1986,1572.599976,1582.400024,1572.599976,1582.400024,0,1582.400024
12/06/1986,1571.599976,1581.699951,1571.599976,1571.800049,0,1571.800049
11/06/1986,1585.699951,1585.699951,1563.199951,1571.400024,0,1571.400024
10/06/1986,1595.800049,1595.800049,1582.5,1586.400024,0,1586.400024
09/06/1986,1611.900024,1614,1604.599976,1604.599976,0,1604.599976
06/06/1986,1612.599976,1617.300049,1605.599976,1611.900024,0,1611.900024
05/06/1986,1601.400024,1612.599976,1599.800049,1612.599976,0,1612.599976
04/06/1986,1602.199951,1602.199951,1597.900024,1601.400024,0,1601.400024
03/06/1986,1599.199951,1607.300049,1599.199951,1602.199951,0,1602.199951
02/06/1986,1602.800049,1604.400024,1594,1596.5,0,1596.5
30/05/1986,1609,1611,1598.199951,1602.800049,0,1602.800049
29/05/1986,1622.800049,1622.800049,1606.699951,1609,0,1609
28/05/1986,1616.800049,1626.400024,1616.800049,1624.800049,0,1624.800049
27/05/1986,1616.300049,1616.300049,1607.099976,1612.099976,0,1612.099976
26/05/1986,1617.400024,1617.400024,1617.400024,1617.400024,0,1617.400024
23/05/1986,1606.800049,1617.400024,1606.800049,1617.400024,0,1617.400024
22/05/1986,1591.900024,1601.400024,1589,1598.800049,0,1598.800049
21/05/1986,1585.900024,1594.800049,1585.900024,1591.900024,0,1591.900024
20/05/1986,1579.800049,1585.900024,1579.800049,1585.800049,0,1585.800049
19/05/1986,1566.300049,1573.099976,1566.300049,1573.099976,0,1573.099976
16/05/1986,1565.699951,1565.699951,1554,1564.900024,0,1564.900024
15/05/1986,1594.300049,1600.199951,1575.099976,1575.699951,0,1575.699951
14/05/1986,1606.900024,1606.900024,1592.699951,1594.300049,0,1594.300049
13/05/1986,1612.5,1626.199951,1612.5,1623.300049,0,1623.300049
12/05/1986,1601.599976,1605.800049,1600.400024,1603.800049,0,1603.800049
09/05/1986,1602.599976,1605.900024,1593,1601.599976,0,1601.599976
08/05/1986,1610.099976,1613,1588.800049,1602.599976,0,1602.599976
07/05/1986,1634.800049,1634.800049,1610.099976,1610.099976,0,1610.099976
06/05/1986,1652.5,1657.699951,1636.099976,1636.199951,0,1636.199951
05/05/1986,1652.5,1652.5,1652.5,1652.5,0,1652.5
02/05/1986,1645.699951,1652.5,1645.699951,1652.5,0,1652.5
01/05/1986,1645.400024,1645.400024,1628.099976,1640.099976,0,1640.099976
30/04/1986,1656.300049,1664.400024,1652.199951,1660.5,0,1660.5
29/04/1986,1635,1656.300049,1635,1656.300049,0,1656.300049
28/04/1986,1622.599976,1629.5,1619.699951,1628.800049,0,1628.800049
25/04/1986,1615.5,1631.699951,1611.800049,1622.599976,0,1622.599976
24/04/1986,1632.699951,1635.099976,1603.699951,1615.5,0,1615.5
23/04/1986,1649.699951,1649.699951,1632.699951,1632.699951,0,1632.699951
22/04/1986,1668,1674.099976,1659.599976,1665.199951,0,1665.199951
21/04/1986,1680.199951,1681.099976,1667.599976,1668,0,1668
18/04/1986,1680.900024,1681,1674.599976,1680.199951,0,1680.199951
17/04/1986,1675.099976,1683.5,1675.099976,1680.900024,0,1680.900024
16/04/1986,1654.800049,1670.099976,1648,1662,0,1662
15/04/1986,1663.400024,1663.400024,1651.699951,1654.800049,0,1654.800049
14/04/1986,1690.599976,1690.599976,1683,1683.099976,0,1683.099976
11/04/1986,1690.300049,1699.5,1685.5,1694.099976,0,1694.099976
10/04/1986,1668,1690.900024,1668,1690.300049,0,1690.300049
09/04/1986,1675.699951,1683.5,1657.099976,1659,0,1659
08/04/1986,1688.5,1701.800049,1671.5,1675.699951,0,1675.699951
07/04/1986,1703.5,1703.5,1685,1688.5,0,1688.5
04/04/1986,1713.199951,1713.199951,1701.400024,1709.699951,0,1709.699951
03/04/1986,1713.5,1721.699951,1713.5,1717.599976,0,1717.599976
02/04/1986,1684,1704.699951,1674.099976,1702.900024,0,1702.900024
01/04/1986,1671.099976,1684.199951,1671.099976,1684,0,1684
31/03/1986,1668.800049,1668.800049,1668.800049,1668.800049,0,1668.800049
28/03/1986,1668.800049,1668.800049,1668.800049,1668.800049,0,1668.800049
27/03/1986,1659,1669,1659,1668.800049,0,1668.800049
26/03/1986,1647.599976,1655.199951,1647.599976,1653.900024,0,1653.900024
25/03/1986,1654.599976,1654.599976,1632.400024,1633.800049,0,1633.800049
24/03/1986,1680.900024,1680.900024,1662.199951,1663.900024,0,1663.900024
21/03/1986,1690.099976,1690.099976,1683.099976,1688.300049,0,1688.300049
20/03/1986,1670.300049,1690.099976,1670.300049,1690.099976,0,1690.099976
19/03/1986,1653.900024,1661.400024,1653.900024,1659.800049,0,1659.800049
18/03/1986,1622.599976,1644.400024,1616.199951,1644.400024,0,1644.400024
17/03/1986,1624.400024,1635.199951,1622.599976,1622.599976,0,1622.599976
14/03/1986,1617.599976,1624.5,1617.599976,1624.400024,0,1624.400024
13/03/1986,1621.599976,1621.599976,1610.900024,1616.699951,0,1616.699951
12/03/1986,1616.5,1630.699951,1616.5,1624.5,0,1624.5
11/03/1986,1577,1597.199951,1577,1597.099976,0,1597.099976
10/03/1986,1573.800049,1577,1568.099976,1572.199951,0,1572.199951
07/03/1986,1566.099976,1574,1564,1573.800049,0,1573.800049
06/03/1986,1569.099976,1575.599976,1566,1566.099976,0,1566.099976
05/03/1986,1559.199951,1571.300049,1559.199951,1569.099976,0,1569.099976
04/03/1986,1534.900024,1548.900024,1529.800049,1548.900024,0,1548.900024
03/03/1986,1543.900024,1545.199951,1534.400024,1534.900024,0,1534.900024
28/02/1986,1549.5,1553.5,1537.800049,1543.900024,0,1543.900024
27/02/1986,1545.300049,1555.199951,1545.300049,1549.5,0,1549.5
26/02/1986,1527.699951,1534.599976,1518.800049,1534.599976,0,1534.599976
25/02/1986,1533,1540.199951,1526.800049,1527.699951,0,1527.699951
24/02/1986,1524,1534.599976,1524,1533,0,1533
21/02/1986,1497.300049,1518,1497.300049,1518,0,1518
20/02/1986,1491.400024,1492.599976,1487,1492.099976,0,1492.099976
19/02/1986,1491.900024,1501.099976,1488.800049,1491.400024,0,1491.400024
18/02/1986,1480.400024,1492,1480.400024,1491.900024,0,1491.900024
17/02/1986,1477.900024,1482.400024,1467.099976,1475.300049,0,1475.300049
14/02/1986,1473.800049,1478.400024,1473.800049,1477.900024,0,1477.900024
13/02/1986,1470,1473.699951,1466.199951,1473.5,0,1473.5
12/02/1986,1453.900024,1470.900024,1452.300049,1470,0,1470
11/02/1986,1461.5,1462.5,1449.300049,1453.900024,0,1453.900024
10/02/1986,1452.5,1461.5,1452.5,1461.5,0,1461.5
07/02/1986,1431.800049,1446,1431.800049,1445,0,1445
06/02/1986,1424.099976,1426.900024,1422,1426.900024,0,1426.900024
05/02/1986,1431.599976,1432,1423.800049,1424.099976,0,1424.099976
04/02/1986,1425.099976,1432,1421.5,1431.599976,0,1431.599976
03/02/1986,1433.400024,1433.400024,1424.400024,1425.099976,0,1425.099976
31/01/1986,1429.099976,1435.5,1427.400024,1435,0,1435
30/01/1986,1421,1429.099976,1420.099976,1429.099976,0,1429.099976
29/01/1986,1426.300049,1428.099976,1418.199951,1421,0,1421
28/01/1986,1414.099976,1426.300049,1414.099976,1426.300049,0,1426.300049
27/01/1986,1396,1405,1396,1405,0,1405
24/01/1986,1383.800049,1392,1383.800049,1392,0,1392
23/01/1986,1388.900024,1388.900024,1369,1382.800049,0,1382.800049
22/01/1986,1378.099976,1391.400024,1373.900024,1390.900024,0,1390.900024
21/01/1986,1378.300049,1378.300049,1366.099976,1378.099976,0,1378.099976
20/01/1986,1391.099976,1391.099976,1378.199951,1378.300049,0,1378.300049
17/01/1986,1394.5,1398.300049,1394.199951,1396,0,1396
16/01/1986,1392.599976,1397.699951,1392.599976,1394.5,0,1394.5
15/01/1986,1371.400024,1390.5,1371.400024,1390.5,0,1390.5
14/01/1986,1380,1380,1365.699951,1370.099976,0,1370.099976
13/01/1986,1394.5,1397.5,1382.800049,1384.599976,0,1384.599976
10/01/1986,1382.900024,1394.5,1382.900024,1394.5,0,1394.5
09/01/1986,1393.5,1393.5,1376.5,1379.599976,0,1379.599976
08/01/1986,1415.199951,1419.300049,1400.300049,1404.199951,0,1404.199951
07/01/1986,1419.800049,1419.800049,1411.599976,1415.199951,0,1415.199951
06/01/1986,1429.800049,1436.300049,1424.099976,1424.099976,0,1424.099976
03/01/1986,1420.5,1430,1419.599976,1429.800049,0,1429.800049
02/01/1986,1412.599976,1420.800049,1412,1420.5,0,1420.5
01/01/1986,1412.599976,1412.599976,1412.599976,1412.599976,0,1412.599976
31/12/1985,1413.599976,1414.300049,1411.599976,1412.599976,0,1412.599976
30/12/1985,1402.699951,1413.599976,1402.699951,1413.599976,0,1413.599976
27/12/1985,1392.800049,1398.900024,1392.800049,1398.900024,0,1398.900024
26/12/1985,1391.5,1391.5,1391.5,1391.5,0,1391.5
25/12/1985,1391.5,1391.5,1391.5,1391.5,0,1391.5
24/12/1985,1389.099976,1391.699951,1389.099976,1391.5,0,1391.5
23/12/1985,1386.5,1388.599976,1383.800049,1388.599976,0,1388.599976
20/12/1985,1389.300049,1389.300049,1381.599976,1386.5,0,1386.5
19/12/1985,1383.400024,1391.800049,1383.400024,1390.699951,0,1390.699951
18/12/1985,1365.400024,1378.800049,1364.800049,1378.800049,0,1378.800049
17/12/1985,1376.5,1377.5,1361,1365.400024,0,1365.400024
16/12/1985,1381.400024,1386.400024,1376.5,1376.5,0,1376.5
13/12/1985,1378.5,1381.699951,1375.400024,1381.400024,0,1381.400024
12/12/1985,1378.300049,1387.199951,1378.300049,1378.5,0,1378.5
11/12/1985,1380.599976,1380.599976,1374.599976,1377.400024,0,1377.400024
10/12/1985,1392.199951,1395.5,1388.599976,1389.5,0,1389.5
09/12/1985,1399.800049,1399.800049,1390.099976,1392.199951,0,1392.199951
06/12/1985,1395.300049,1401.900024,1392.099976,1401.900024,0,1401.900024
05/12/1985,1399.599976,1401.800049,1382,1395.300049,0,1395.300049
04/12/1985,1415.599976,1418.199951,1399.099976,1399.599976,0,1399.599976
03/12/1985,1418.5,1419.800049,1402.699951,1415.599976,0,1415.599976
02/12/1985,1439.099976,1439.599976,1418.5,1418.5,0,1418.5
29/11/1985,1429.300049,1439.400024,1427.5,1439.099976,0,1439.099976
28/11/1985,1438,1447.5,1429.199951,1429.300049,0,1429.300049
27/11/1985,1431.900024,1438.800049,1431.300049,1438,0,1438
26/11/1985,1449.099976,1449.099976,1431.900024,1431.900024,0,1431.900024
25/11/1985,1452.300049,1460.699951,1452.300049,1455.5,0,1455.5
22/11/1985,1445.199951,1454.400024,1445.199951,1451,0,1451
21/11/1985,1426.699951,1443.300049,1426.699951,1443.099976,0,1443.099976
20/11/1985,1419.699951,1424.300049,1419.699951,1424.300049,0,1424.300049
19/11/1985,1405.099976,1412.099976,1403.300049,1412.099976,0,1412.099976
18/11/1985,1403.900024,1410.400024,1401.5,1405.099976,0,1405.099976
15/11/1985,1391.699951,1403.900024,1390.400024,1403.900024,0,1403.900024
14/11/1985,1396.900024,1397.099976,1391.699951,1391.699951,0,1391.699951
13/11/1985,1386.099976,1400.5,1386.099976,1396.900024,0,1396.900024
12/11/1985,1378.400024,1387.099976,1378.400024,1381.599976,0,1381.599976
11/11/1985,1390.099976,1390.400024,1375.5,1375.5,0,1375.5
08/11/1985,1384.800049,1390.099976,1377.5,1390.099976,0,1390.099976
07/11/1985,1395,1396.599976,1384.599976,1384.800049,0,1384.800049
06/11/1985,1383.900024,1395,1383.900024,1395,0,1395
05/11/1985,1383.699951,1395.900024,1383.699951,1383.699951,0,1383.699951
04/11/1985,1379,1383.099976,1375.199951,1380.900024,0,1380.900024
01/11/1985,1377.199951,1383.099976,1371.5,1379,0,1379
31/10/1985,1373.800049,1379.099976,1370.300049,1377.199951,0,1377.199951
30/10/1985,1369.699951,1373.800049,1369.699951,1373.800049,0,1373.800049
29/10/1985,1347.800049,1364.400024,1345.900024,1364.400024,0,1364.400024
28/10/1985,1347.599976,1351.300049,1347,1347.800049,0,1347.800049
25/10/1985,1349.599976,1349.699951,1344.5,1347.599976,0,1347.599976
24/10/1985,1347,1350.300049,1347,1349.599976,0,1349.599976
23/10/1985,1336.300049,1346.400024,1336.300049,1346.400024,0,1346.400024
22/10/1985,1338.800049,1338.800049,1328.699951,1331.5,0,1331.5
21/10/1985,1341.199951,1341.400024,1339,1340.300049,0,1340.300049
18/10/1985,1335.699951,1341.400024,1328.599976,1341.199951,0,1341.199951
17/10/1985,1330.900024,1335.900024,1330.900024,1335.699951,0,1335.699951
16/10/1985,1320.900024,1326.199951,1317.199951,1326.199951,0,1326.199951
15/10/1985,1321.099976,1323.099976,1318.800049,1320.900024,0,1320.900024
14/10/1985,1322.300049,1328.5,1320.599976,1321.099976,0,1321.099976
11/10/1985,1316.599976,1322.300049,1316.599976,1322.300049,0,1322.300049
10/10/1985,1311.800049,1314.099976,1311.800049,1314.099976,0,1314.099976
09/10/1985,1303.300049,1308.699951,1301.699951,1308.099976,0,1308.099976
08/10/1985,1306.900024,1307.5,1302.300049,1303.300049,0,1303.300049
07/10/1985,1313,1315,1306.900024,1306.900024,0,1306.900024
04/10/1985,1306.599976,1313.900024,1306.599976,1313,0,1313
03/10/1985,1305.400024,1305.599976,1302.099976,1305.300049,0,1305.300049
02/10/1985,1297.5,1306.5,1297.5,1305.400024,0,1305.400024
01/10/1985,1292.800049,1296,1292.800049,1296,0,1296
30/09/1985,1283,1290.400024,1283,1290,0,1290
27/09/1985,1276.599976,1281.099976,1276.599976,1280.699951,0,1280.699951
26/09/1985,1272.5,1272.5,1269.5,1270.800049,0,1270.800049
25/09/1985,1279.400024,1279.400024,1271,1275.199951,0,1275.199951
24/09/1985,1292.099976,1292.900024,1279.199951,1280.099976,0,1280.099976
23/09/1985,1292.5,1292.5,1286.099976,1292.099976,0,1292.099976
20/09/1985,1305.300049,1305.300049,1297.900024,1298.699951,0,1298.699951
19/09/1985,1299.099976,1306.900024,1299.099976,1306.800049,0,1306.800049
18/09/1985,1295.599976,1295.599976,1289,1294.800049,0,1294.800049
17/09/1985,1300.199951,1301.099976,1294.5,1296,0,1296
16/09/1985,1300.199951,1300.199951,1295.699951,1300.199951,0,1300.199951
13/09/1985,1313.300049,1313.599976,1305.400024,1308.800049,0,1308.800049
12/09/1985,1302.800049,1313.5,1302.800049,1313.300049,0,1313.300049
11/09/1985,1306.900024,1306.900024,1295.300049,1302.199951,0,1302.199951
10/09/1985,1317,1317,1311.400024,1311.400024,0,1311.400024
09/09/1985,1332.199951,1333.199951,1329.199951,1329.300049,0,1329.300049
06/09/1985,1322.199951,1333.5,1322.199951,1332.199951,0,1332.199951
05/09/1985,1324.099976,1324.099976,1318.400024,1322,0,1322
04/09/1985,1335.5,1336.699951,1326,1326.699951,0,1326.699951
03/09/1985,1340.300049,1344.699951,1335.199951,1335.5,0,1335.5
02/09/1985,1340.300049,1340.300049,1335.099976,1340.300049,0,1340.300049
30/08/1985,1330.099976,1341.099976,1330.099976,1340.800049,0,1340.800049
29/08/1985,1311.199951,1323.900024,1311.199951,1323.900024,0,1323.900024
28/08/1985,1308.199951,1308.199951,1302.5,1308.199951,0,1308.199951
27/08/1985,1311.099976,1311.099976,1309.599976,1310.800049,0,1310.800049
26/08/1985,1313.5,1313.5,1313.5,1313.5,0,1313.5
23/08/1985,1309.699951,1313.800049,1307.699951,1313.5,0,1313.5
22/08/1985,1312.900024,1312.900024,1309.699951,1309.699951,0,1309.699951
21/08/1985,1307.699951,1314.199951,1307.699951,1313.900024,0,1313.900024
20/08/1985,1299.5,1307.900024,1299.5,1307.099976,0,1307.099976
19/08/1985,1298.900024,1298.900024,1294.400024,1294.900024,0,1294.900024
16/08/1985,1301.800049,1301.800049,1298.199951,1299.099976,0,1299.099976
15/08/1985,1293.199951,1302.199951,1293.199951,1302.199951,0,1302.199951
14/08/1985,1285.099976,1293.099976,1285.099976,1293.099976,0,1293.099976
13/08/1985,1288.099976,1290.800049,1284.5,1285.099976,0,1285.099976
12/08/1985,1286.300049,1288.099976,1281,1288.099976,0,1288.099976
09/08/1985,1286,1286.300049,1281.099976,1286.300049,0,1286.300049
08/08/1985,1286.599976,1291,1286,1286,0,1286
07/08/1985,1286.599976,1286.599976,1278.699951,1286.599976,0,1286.599976
06/08/1985,1271.800049,1287.5,1271,1287.5,0,1287.5
05/08/1985,1278.5,1278.5,1271.300049,1271.800049,0,1271.800049
02/08/1985,1284.599976,1284.599976,1280.400024,1280.400024,0,1280.400024
01/08/1985,1271.699951,1288.400024,1271.699951,1287.199951,0,1287.199951
31/07/1985,1252.300049,1261.699951,1246.800049,1261.699951,0,1261.699951
30/07/1985,1248.900024,1253.900024,1247.300049,1252.300049,0,1252.300049
29/07/1985,1243.300049,1249.599976,1243.300049,1248.900024,0,1248.900024
26/07/1985,1221.699951,1239.699951,1215.400024,1239.699951,0,1239.699951
25/07/1985,1234.900024,1234.900024,1221.699951,1221.699951,0,1221.699951
24/07/1985,1233.199951,1237.199951,1233.199951,1236.199951,0,1236.199951
23/07/1985,1237.599976,1237.599976,1229.099976,1233.099976,0,1233.099976
22/07/1985,1252.5,1253.699951,1239.900024,1241.099976,0,1241.099976
19/07/1985,1248.599976,1252.5,1246.199951,1252.5,0,1252.5
18/07/1985,1247.300049,1250.400024,1245,1248.599976,0,1248.599976
17/07/1985,1242.900024,1248.199951,1242.900024,1247.300049,0,1247.300049
16/07/1985,1243.599976,1250.800049,1239,1239.5,0,1239.5
15/07/1985,1231.5,1243.599976,1231.5,1243.599976,0,1243.599976
12/07/1985,1238.400024,1239.900024,1223.800049,1230.800049,0,1230.800049
11/07/1985,1234.800049,1240.699951,1234.800049,1238.400024,0,1238.400024
10/07/1985,1233.5,1233.5,1220.800049,1230.400024,0,1230.400024
09/07/1985,1256.699951,1256.699951,1239.5,1239.599976,0,1239.599976
08/07/1985,1258.400024,1258.400024,1254.699951,1258.199951,0,1258.199951
05/07/1985,1258.5,1266.800049,1258.5,1260,0,1260
04/07/1985,1239.300049,1249.099976,1235.599976,1249.099976,0,1249.099976
03/07/1985,1249,1249,1236.800049,1239.300049,0,1239.300049
02/07/1985,1250,1256.900024,1250,1250.800049,0,1250.800049
01/07/1985,1234.900024,1246.900024,1228.699951,1246.800049,0,1246.800049
28/06/1985,1234.300049,1241.900024,1228,1234.900024,0,1234.900024
27/06/1985,1236.5,1237.199951,1221.5,1234.300049,0,1234.300049
26/06/1985,1244.199951,1244.199951,1234.300049,1236.5,0,1236.5
25/06/1985,1260.900024,1260.900024,1236.900024,1248.300049,0,1248.300049
24/06/1985,1266.599976,1270.699951,1266.599976,1266.599976,0,1266.599976
21/06/1985,1274.300049,1274.300049,1261.599976,1262,0,1262
20/06/1985,1281.699951,1281.699951,1269.800049,1276.300049,0,1276.300049
19/06/1985,1284,1287.699951,1282.5,1284.099976,0,1284.099976
18/06/1985,1284.400024,1287.900024,1283.400024,1284,0,1284
17/06/1985,1278.5,1285.300049,1278.5,1284.400024,0,1284.400024
14/06/1985,1275.5,1275.5,1266.199951,1275.5,0,1275.5
13/06/1985,1284.699951,1284.699951,1278.900024,1278.900024,0,1278.900024
12/06/1985,1307.599976,1307.599976,1291.099976,1291.400024,0,1291.400024
11/06/1985,1301.400024,1308.900024,1301.400024,1308.099976,0,1308.099976
10/06/1985,1310.599976,1311.099976,1298,1299.599976,0,1299.599976
07/06/1985,1322,1323.099976,1305,1310.599976,0,1310.599976
06/06/1985,1333.599976,1333.599976,1322,1322,0,1322
05/06/1985,1336.199951,1336.199951,1331.300049,1335.900024,0,1335.900024
04/06/1985,1324.599976,1336.699951,1324.5,1336.599976,0,1336.599976
03/06/1985,1315,1325,1315,1324.599976,0,1324.599976
31/05/1985,1314.699951,1315.800049,1309.599976,1313,0,1313
30/05/1985,1312,1315.800049,1311.099976,1314.699951,0,1314.699951
29/05/1985,1317.400024,1317.400024,1305.900024,1312,0,1312
28/05/1985,1313.900024,1319,1313.900024,1317.400024,0,1317.400024
27/05/1985,1313.800049,1313.800049,1313.800049,1313.800049,0,1313.800049
24/05/1985,1323.5,1323.5,1308.300049,1313.800049,0,1313.800049
23/05/1985,1332.099976,1332.099976,1325.300049,1325.300049,0,1325.300049
22/05/1985,1334.099976,1337.300049,1332.699951,1333.800049,0,1333.800049
21/05/1985,1330.800049,1337.800049,1330.699951,1334.099976,0,1334.099976
20/05/1985,1327.400024,1330.800049,1321.099976,1330.800049,0,1330.800049
17/05/1985,1335.900024,1335.900024,1327.099976,1327.400024,0,1327.400024
16/05/1985,1342.400024,1344.800049,1336.099976,1344.199951,0,1344.199951
15/05/1985,1327.400024,1342.400024,1327.400024,1342.400024,0,1342.400024
14/05/1985,1333,1335.699951,1322.699951,1326.5,0,1326.5
13/05/1985,1317,1333,1317,1333,0,1333
10/05/1985,1308.099976,1315.800049,1308.099976,1315.800049,0,1315.800049
09/05/1985,1307.900024,1308.900024,1304.099976,1306.300049,0,1306.300049
08/05/1985,1305.5,1312,1304.699951,1307.900024,0,1307.900024
07/05/1985,1310.900024,1315.300049,1305.5,1305.5,0,1305.5
06/05/1985,1310.900024,1310.900024,1310.900024,1310.900024,0,1310.900024
03/05/1985,1309.099976,1311.599976,1309.099976,1310.900024,0,1310.900024
02/05/1985,1301.5,1310,1300.099976,1309.099976,0,1309.099976
